[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #6599] Attacker: [DIR: 1; POS: 40,16]; Defender #0: [DIR: 2; POS: 36,15]; Defender #1: [DIR: 1; POS: 101,32]; Defender #2: [DIR: 0; POS: 12,25]; Defender #3: [DIR: 2; POS: 96,29]; 
[Tick #6600] Attacker: [DIR: 1; POS: 41,16]; Defender #0: [DIR: 1; POS: 36,16]; Defender #1: [DIR: 1; POS: 102,32]; Defender #2: [DIR: 0; POS: 12,24]; Defender #3: [DIR: 2; POS: 96,30]; 
[Tick #6601] Attacker: [DIR: 1; POS: 42,16]; Defender #0: [DIR: 1; POS: 37,16]; Defender #1: [DIR: 1; POS: 103,32]; Defender #2: [DIR: 0; POS: 12,23]; Defender #3: [DIR: 2; POS: 96,31]; 
[Tick #6602] Attacker: [DIR: 1; POS: 43,16]; Defender #0: [DIR: 1; POS: 38,16]; Defender #1: [DIR: 1; POS: 104,32]; Defender #2: [DIR: 0; POS: 12,22]; Defender #3: [DIR: 1; POS: 96,32]; 
[Tick #6603] Attacker: [DIR: 1; POS: 44,16]; Defender #0: [DIR: 1; POS: 39,16]; Defender #1: [DIR: 1; POS: 105,32]; Defender #2: [DIR: 0; POS: 12,21]; Defender #3: [DIR: 1; POS: 97,32]; 
[Tick #6604] Attacker: [DIR: 1; POS: 45,16]; Defender #0: [DIR: 1; POS: 40,16]; Defender #1: [DIR: 1; POS: 106,32]; Defender #2: [DIR: 0; POS: 12,20]; Defender #3: [DIR: 1; POS: 98,32]; 
[Tick #6605] Attacker: [DIR: 1; POS: 46,16]; Defender #0: [DIR: 1; POS: 41,16]; Defender #1: [DIR: 1; POS: 107,32]; Defender #2: [DIR: 0; POS: 12,19]; Defender #3: [DIR: 1; POS: 99,32]; 
[Tick #6606] Attacker: [DIR: 1; POS: 47,16]; Defender #0: [DIR: 1; POS: 42,16]; Defender #1: [DIR: 1; POS: 108,32]; Defender #2: [DIR: 0; POS: 12,18]; Defender #3: [DIR: 1; POS: 100,32]; 
[Tick #6607] Attacker: [DIR: 1; POS: 48,16]; Defender #0: [DIR: 1; POS: 43,16]; Defender #1: [DIR: 1; POS: 0,32]; Defender #2: [DIR: 0; POS: 12,17]; Defender #3: [DIR: 1; POS: 101,32]; 
[Tick #6608] Attacker: [DIR: 1; POS: 49,16]; Defender #0: [DIR: 1; POS: 44,16]; Defender #1: [DIR: 1; POS: 1,32]; Defender #2: [DIR: 1; POS: 12,16]; Defender #3: [DIR: 1; POS: 102,32]; 
[Tick #6609] Attacker: [DIR: 1; POS: 50,16]; Defender #0: [DIR: 1; POS: 45,16]; Defender #1: [DIR: 1; POS: 2,32]; Defender #2: [DIR: 1; POS: 13,16]; Defender #3: [DIR: 1; POS: 103,32]; 
[Tick #6610] Attacker: [DIR: 1; POS: 51,16]; Defender #0: [DIR: 1; POS: 46,16]; Defender #1: [DIR: 1; POS: 3,32]; Defender #2: [DIR: 1; POS: 14,16]; Defender #3: [DIR: 1; POS: 104,32]; 
[Tick #6611] Attacker: [DIR: 1; POS: 52,16]; Defender #0: [DIR: 1; POS: 47,16]; Defender #1: [DIR: 1; POS: 4,32]; Defender #2: [DIR: 1; POS: 15,16]; Defender #3: [DIR: 1; POS: 105,32]; 
[Tick #6612] Attacker: [DIR: 1; POS: 53,16]; Defender #0: [DIR: 1; POS: 48,16]; Defender #1: [DIR: 1; POS: 5,32]; Defender #2: [DIR: 1; POS: 16,16]; Defender #3: [DIR: 1; POS: 106,32]; 
[Tick #6613] Attacker: [DIR: 1; POS: 54,16]; Defender #0: [DIR: 1; POS: 49,16]; Defender #1: [DIR: 1; POS: 6,32]; Defender #2: [DIR: 1; POS: 17,16]; Defender #3: [DIR: 1; POS: 107,32]; 
[Tick #6614] Attacker: [DIR: 1; POS: 55,16]; Defender #0: [DIR: 1; POS: 50,16]; Defender #1: [DIR: 1; POS: 7,32]; Defender #2: [DIR: 1; POS: 18,16]; Defender #3: [DIR: 1; POS: 108,32]; 
[Tick #6615] Attacker: [DIR: 1; POS: 56,16]; Defender #0: [DIR: 1; POS: 51,16]; Defender #1: [DIR: 1; POS: 8,32]; Defender #2: [DIR: 1; POS: 19,16]; Defender #3: [DIR: 1; POS: 0,32]; 
[Tick #6616] Attacker: [DIR: 1; POS: 57,16]; Defender #0: [DIR: 1; POS: 52,16]; Defender #1: [DIR: 1; POS: 9,32]; Defender #2: [DIR: 1; POS: 20,16]; Defender #3: [DIR: 1; POS: 1,32]; 
[Tick #6617] Attacker: [DIR: 1; POS: 58,16]; Defender #0: [DIR: 1; POS: 53,16]; Defender #1: [DIR: 1; POS: 10,32]; Defender #2: [DIR: 1; POS: 21,16]; Defender #3: [DIR: 1; POS: 2,32]; 
[Tick #6618] Attacker: [DIR: 1; POS: 59,16]; Defender #0: [DIR: 1; POS: 54,16]; Defender #1: [DIR: 1; POS: 11,32]; Defender #2: [DIR: 1; POS: 22,16]; Defender #3: [DIR: 1; POS: 3,32]; 
[Tick #6619] Attacker: [DIR: 1; POS: 60,16]; Defender #0: [DIR: 1; POS: 55,16]; Defender #1: [DIR: 0; POS: 12,32]; Defender #2: [DIR: 1; POS: 23,16]; Defender #3: [DIR: 1; POS: 4,32]; 
[Tick #6620] Attacker: [DIR: 1; POS: 61,16]; Defender #0: [DIR: 1; POS: 56,16]; Defender #1: [DIR: 0; POS: 12,31]; Defender #2: [DIR: 0; POS: 24,16]; Defender #3: [DIR: 1; POS: 5,32]; 
[Tick #6621] Attacker: [DIR: 1; POS: 62,16]; Defender #0: [DIR: 1; POS: 57,16]; Defender #1: [DIR: 0; POS: 12,30]; Defender #2: [DIR: 0; POS: 24,15]; Defender #3: [DIR: 1; POS: 6,32]; 
[Tick #6622] Attacker: [DIR: 1; POS: 63,16]; Defender #0: [DIR: 1; POS: 58,16]; Defender #1: [DIR: 0; POS: 12,29]; Defender #2: [DIR: 0; POS: 24,14]; Defender #3: [DIR: 1; POS: 7,32]; 
[Tick #6623] Attacker: [DIR: 1; POS: 64,16]; Defender #0: [DIR: 1; POS: 59,16]; Defender #1: [DIR: 0; POS: 12,28]; Defender #2: [DIR: 0; POS: 24,13]; Defender #3: [DIR: 1; POS: 8,32]; 
[Tick #6624] Attacker: [DIR: 1; POS: 65,16]; Defender #0: [DIR: 1; POS: 60,16]; Defender #1: [DIR: 0; POS: 12,27]; Defender #2: [DIR: 0; POS: 24,12]; Defender #3: [DIR: 1; POS: 9,32]; 
[Tick #6625] Attacker: [DIR: 1; POS: 66,16]; Defender #0: [DIR: 1; POS: 61,16]; Defender #1: [DIR: 0; POS: 12,26]; Defender #2: [DIR: 0; POS: 24,11]; Defender #3: [DIR: 1; POS: 10,32]; 
[Tick #6626] Attacker: [DIR: 1; POS: 67,16]; Defender #0: [DIR: 1; POS: 62,16]; Defender #1: [DIR: 0; POS: 12,25]; Defender #2: [DIR: 0; POS: 24,10]; Defender #3: [DIR: 1; POS: 11,32]; 
[Tick #6627] Attacker: [DIR: 1; POS: 68,16]; Defender #0: [DIR: 1; POS: 63,16]; Defender #1: [DIR: 0; POS: 12,24]; Defender #2: [DIR: 0; POS: 24,9]; Defender #3: [DIR: 0; POS: 12,32]; 
[Tick #6628] Attacker: [DIR: 1; POS: 69,16]; Defender #0: [DIR: 1; POS: 64,16]; Defender #1: [DIR: 0; POS: 12,23]; Defender #2: [DIR: 0; POS: 24,8]; Defender #3: [DIR: 0; POS: 12,31]; 
[Tick #6629] Attacker: [DIR: 1; POS: 70,16]; Defender #0: [DIR: 1; POS: 65,16]; Defender #1: [DIR: 0; POS: 12,22]; Defender #2: [DIR: 0; POS: 24,7]; Defender #3: [DIR: 0; POS: 12,30]; 
[Tick #6630] Attacker: [DIR: 1; POS: 71,16]; Defender #0: [DIR: 1; POS: 66,16]; Defender #1: [DIR: 0; POS: 12,21]; Defender #2: [DIR: 0; POS: 24,6]; Defender #3: [DIR: 0; POS: 12,29]; 
[Tick #6631] Attacker: [DIR: 1; POS: 72,16]; Defender #0: [DIR: 1; POS: 67,16]; Defender #1: [DIR: 0; POS: 12,20]; Defender #2: [DIR: 0; POS: 24,5]; Defender #3: [DIR: 0; POS: 12,28]; 
[Tick #6632] Attacker: [DIR: 1; POS: 73,16]; Defender #0: [DIR: 1; POS: 68,16]; Defender #1: [DIR: 0; POS: 12,19]; Defender #2: [DIR: 3; POS: 24,4]; Defender #3: [DIR: 0; POS: 12,27]; 
[Tick #6633] Attacker: [DIR: 1; POS: 74,16]; Defender #0: [DIR: 1; POS: 69,16]; Defender #1: [DIR: 0; POS: 12,18]; Defender #2: [DIR: 3; POS: 23,4]; Defender #3: [DIR: 0; POS: 12,26]; 
[Tick #6634] Attacker: [DIR: 1; POS: 75,16]; Defender #0: [DIR: 1; POS: 70,16]; Defender #1: [DIR: 0; POS: 12,17]; Defender #2: [DIR: 3; POS: 22,4]; Defender #3: [DIR: 0; POS: 12,25]; 
[Tick #6635] Attacker: [DIR: 1; POS: 76,16]; Defender #0: [DIR: 1; POS: 71,16]; Defender #1: [DIR: 1; POS: 12,16]; Defender #2: [DIR: 3; POS: 21,4]; Defender #3: [DIR: 0; POS: 12,24]; 
[Tick #6636] Attacker: [DIR: 1; POS: 77,16]; Defender #0: [DIR: 1; POS: 72,16]; Defender #1: [DIR: 1; POS: 13,16]; Defender #2: [DIR: 3; POS: 20,4]; Defender #3: [DIR: 0; POS: 12,23]; 
[Tick #6637] Attacker: [DIR: 1; POS: 78,16]; Defender #0: [DIR: 1; POS: 73,16]; Defender #1: [DIR: 1; POS: 14,16]; Defender #2: [DIR: 3; POS: 19,4]; Defender #3: [DIR: 0; POS: 12,22]; 
[Tick #6638] Attacker: [DIR: 1; POS: 79,16]; Defender #0: [DIR: 1; POS: 74,16]; Defender #1: [DIR: 1; POS: 15,16]; Defender #2: [DIR: 3; POS: 18,4]; Defender #3: [DIR: 0; POS: 12,21]; 
[Tick #6639] Attacker: [DIR: 1; POS: 80,16]; Defender #0: [DIR: 1; POS: 75,16]; Defender #1: [DIR: 1; POS: 16,16]; Defender #2: [DIR: 3; POS: 17,4]; Defender #3: [DIR: 0; POS: 12,20]; 
[Tick #6640] Attacker: [DIR: 1; POS: 81,16]; Defender #0: [DIR: 1; POS: 76,16]; Defender #1: [DIR: 1; POS: 17,16]; Defender #2: [DIR: 3; POS: 16,4]; Defender #3: [DIR: 0; POS: 12,19]; 
[Tick #6641] Attacker: [DIR: 1; POS: 82,16]; Defender #0: [DIR: 1; POS: 77,16]; Defender #1: [DIR: 1; POS: 18,16]; Defender #2: [DIR: 3; POS: 15,4]; Defender #3: [DIR: 0; POS: 12,18]; 
[Tick #6642] Attacker: [DIR: 1; POS: 83,16]; Defender #0: [DIR: 1; POS: 78,16]; Defender #1: [DIR: 1; POS: 19,16]; Defender #2: [DIR: 3; POS: 14,4]; Defender #3: [DIR: 0; POS: 12,17]; 
[Tick #6643] Attacker: [DIR: 1; POS: 84,16]; Defender #0: [DIR: 1; POS: 79,16]; Defender #1: [DIR: 1; POS: 20,16]; Defender #2: [DIR: 3; POS: 13,4]; Defender #3: [DIR: 1; POS: 12,16]; 
[Tick #6644] Attacker: [DIR: 1; POS: 85,16]; Defender #0: [DIR: 1; POS: 80,16]; Defender #1: [DIR: 1; POS: 21,16]; Defender #2: [DIR: 3; POS: 12,4]; Defender #3: [DIR: 1; POS: 13,16]; 
[Tick #6645] Attacker: [DIR: 1; POS: 86,16]; Defender #0: [DIR: 1; POS: 81,16]; Defender #1: [DIR: 1; POS: 22,16]; Defender #2: [DIR: 3; POS: 11,4]; Defender #3: [DIR: 1; POS: 14,16]; 
[Tick #6646] Attacker: [DIR: 1; POS: 87,16]; Defender #0: [DIR: 1; POS: 82,16]; Defender #1: [DIR: 1; POS: 23,16]; Defender #2: [DIR: 3; POS: 10,4]; Defender #3: [DIR: 1; POS: 15,16]; 
[Tick #6647] Attacker: [DIR: 1; POS: 88,16]; Defender #0: [DIR: 1; POS: 83,16]; Defender #1: [DIR: 1; POS: 24,16]; Defender #2: [DIR: 3; POS: 9,4]; Defender #3: [DIR: 1; POS: 16,16]; 
[Tick #6648] Attacker: [DIR: 1; POS: 89,16]; Defender #0: [DIR: 1; POS: 84,16]; Defender #1: [DIR: 1; POS: 25,16]; Defender #2: [DIR: 3; POS: 8,4]; Defender #3: [DIR: 1; POS: 17,16]; 
[Tick #6649] Attacker: [DIR: 1; POS: 90,16]; Defender #0: [DIR: 1; POS: 85,16]; Defender #1: [DIR: 1; POS: 26,16]; Defender #2: [DIR: 3; POS: 7,4]; Defender #3: [DIR: 1; POS: 18,16]; 
[Tick #6650] Attacker: [DIR: 1; POS: 91,16]; Defender #0: [DIR: 1; POS: 86,16]; Defender #1: [DIR: 1; POS: 27,16]; Defender #2: [DIR: 3; POS: 6,4]; Defender #3: [DIR: 1; POS: 19,16]; 
[Tick #6651] Attacker: [DIR: 1; POS: 92,16]; Defender #0: [DIR: 1; POS: 87,16]; Defender #1: [DIR: 1; POS: 28,16]; Defender #2: [DIR: 3; POS: 5,4]; Defender #3: [DIR: 1; POS: 20,16]; 
[Tick #6652] Attacker: [DIR: 1; POS: 93,16]; Defender #0: [DIR: 1; POS: 88,16]; Defender #1: [DIR: 1; POS: 29,16]; Defender #2: [DIR: 2; POS: 4,4]; Defender #3: [DIR: 1; POS: 21,16]; 
[Tick #6653] Attacker: [DIR: 1; POS: 94,16]; Defender #0: [DIR: 1; POS: 89,16]; Defender #1: [DIR: 1; POS: 30,16]; Defender #2: [DIR: 2; POS: 4,5]; Defender #3: [DIR: 1; POS: 22,16]; 
[Tick #6654] Attacker: [DIR: 1; POS: 95,16]; Defender #0: [DIR: 1; POS: 90,16]; Defender #1: [DIR: 1; POS: 31,16]; Defender #2: [DIR: 2; POS: 4,6]; Defender #3: [DIR: 1; POS: 23,16]; 
[Tick #6655] Attacker: [DIR: 1; POS: 96,16]; Defender #0: [DIR: 1; POS: 91,16]; Defender #1: [DIR: 1; POS: 32,16]; Defender #2: [DIR: 2; POS: 4,7]; Defender #3: [DIR: 0; POS: 24,16]; 
[Tick #6656] Attacker: [DIR: 1; POS: 97,16]; Defender #0: [DIR: 1; POS: 92,16]; Defender #1: [DIR: 1; POS: 33,16]; Defender #2: [DIR: 2; POS: 4,8]; Defender #3: [DIR: 0; POS: 24,15]; 
[Tick #6657] Attacker: [DIR: 1; POS: 98,16]; Defender #0: [DIR: 1; POS: 93,16]; Defender #1: [DIR: 1; POS: 34,16]; Defender #2: [DIR: 2; POS: 4,9]; Defender #3: [DIR: 0; POS: 24,14]; 
[Tick #6658] Attacker: [DIR: 1; POS: 99,16]; Defender #0: [DIR: 1; POS: 94,16]; Defender #1: [DIR: 1; POS: 35,16]; Defender #2: [DIR: 2; POS: 4,10]; Defender #3: [DIR: 0; POS: 24,13]; 
[Tick #6659] Attacker: [DIR: 1; POS: 100,16]; Defender #0: [DIR: 1; POS: 95,16]; Defender #1: [DIR: 1; POS: 36,16]; Defender #2: [DIR: 2; POS: 4,11]; Defender #3: [DIR: 0; POS: 24,12]; 
[Tick #6660] Attacker: [DIR: 1; POS: 101,16]; Defender #0: [DIR: 1; POS: 96,16]; Defender #1: [DIR: 1; POS: 37,16]; Defender #2: [DIR: 2; POS: 4,12]; Defender #3: [DIR: 0; POS: 24,11]; 
[Tick #6661] Attacker: [DIR: 1; POS: 102,16]; Defender #0: [DIR: 1; POS: 97,16]; Defender #1: [DIR: 1; POS: 38,16]; Defender #2: [DIR: 2; POS: 4,13]; Defender #3: [DIR: 0; POS: 24,10]; 
[Tick #6662] Attacker: [DIR: 1; POS: 103,16]; Defender #0: [DIR: 1; POS: 98,16]; Defender #1: [DIR: 1; POS: 39,16]; Defender #2: [DIR: 2; POS: 4,14]; Defender #3: [DIR: 0; POS: 24,9]; 
[Tick #6663] Attacker: [DIR: 0; POS: 104,16]; Defender #0: [DIR: 1; POS: 99,16]; Defender #1: [DIR: 1; POS: 40,16]; Defender #2: [DIR: 2; POS: 4,15]; Defender #3: [DIR: 0; POS: 24,8]; 
[Tick #6664] Attacker: [DIR: 0; POS: 104,15]; Defender #0: [DIR: 1; POS: 100,16]; Defender #1: [DIR: 1; POS: 41,16]; Defender #2: [DIR: 1; POS: 4,16]; Defender #3: [DIR: 0; POS: 24,7]; 
[Tick #6665] Attacker: [DIR: 0; POS: 104,14]; Defender #0: [DIR: 1; POS: 101,16]; Defender #1: [DIR: 1; POS: 42,16]; Defender #2: [DIR: 1; POS: 5,16]; Defender #3: [DIR: 0; POS: 24,6]; 
[Tick #6666] Attacker: [DIR: 0; POS: 104,13]; Defender #0: [DIR: 1; POS: 102,16]; Defender #1: [DIR: 1; POS: 43,16]; Defender #2: [DIR: 1; POS: 6,16]; Defender #3: [DIR: 0; POS: 24,5]; 
[Tick #6667] Attacker: [DIR: 0; POS: 104,12]; Defender #0: [DIR: 1; POS: 103,16]; Defender #1: [DIR: 1; POS: 44,16]; Defender #2: [DIR: 1; POS: 7,16]; Defender #3: [DIR: 3; POS: 24,4]; 
[Tick #6668] Attacker: [DIR: 0; POS: 104,11]; Defender #0: [DIR: 0; POS: 104,16]; Defender #1: [DIR: 1; POS: 45,16]; Defender #2: [DIR: 1; POS: 8,16]; Defender #3: [DIR: 3; POS: 23,4]; 
[Tick #6669] Attacker: [DIR: 0; POS: 104,10]; Defender #0: [DIR: 0; POS: 104,15]; Defender #1: [DIR: 1; POS: 46,16]; Defender #2: [DIR: 1; POS: 9,16]; Defender #3: [DIR: 3; POS: 22,4]; 
[Tick #6670] Attacker: [DIR: 0; POS: 104,9]; Defender #0: [DIR: 0; POS: 104,14]; Defender #1: [DIR: 1; POS: 47,16]; Defender #2: [DIR: 1; POS: 10,16]; Defender #3: [DIR: 3; POS: 21,4]; 
[Tick #6671] Attacker: [DIR: 2; POS: 104,8]; Defender #0: [DIR: 2; POS: 104,15]; Defender #1: [DIR: 3; POS: 46,16]; Defender #2: [DIR: 3; POS: 9,16]; Defender #3: [DIR: 1; POS: 22,4]; 
[Tick #6672] Attacker: [DIR: 2; POS: 104,9]; Defender #0: [DIR: 3; POS: 104,16]; Defender #1: [DIR: 3; POS: 45,16]; Defender #2: [DIR: 3; POS: 8,16]; Defender #3: [DIR: 1; POS: 23,4]; 
[Tick #6673] Attacker: [DIR: 2; POS: 104,10]; Defender #0: [DIR: 3; POS: 104,16]; Defender #1: [DIR: 3; POS: 45,16]; Defender #2: [DIR: 3; POS: 8,16]; Defender #3: [DIR: 1; POS: 23,4]; 
[Tick #6674] Attacker: [DIR: 2; POS: 104,11]; Defender #0: [DIR: 3; POS: 103,16]; Defender #1: [DIR: 3; POS: 44,16]; Defender #2: [DIR: 3; POS: 7,16]; Defender #3: [DIR: 2; POS: 24,4]; 
[Tick #6675] Attacker: [DIR: 2; POS: 104,12]; Defender #0: [DIR: 3; POS: 103,16]; Defender #1: [DIR: 3; POS: 44,16]; Defender #2: [DIR: 3; POS: 7,16]; Defender #3: [DIR: 2; POS: 24,4]; 
[Tick #6676] Attacker: [DIR: 2; POS: 104,13]; Defender #0: [DIR: 3; POS: 102,16]; Defender #1: [DIR: 3; POS: 43,16]; Defender #2: [DIR: 3; POS: 6,16]; Defender #3: [DIR: 2; POS: 24,5]; 
[Tick #6677] Attacker: [DIR: 2; POS: 104,14]; Defender #0: [DIR: 3; POS: 102,16]; Defender #1: [DIR: 3; POS: 43,16]; Defender #2: [DIR: 3; POS: 6,16]; Defender #3: [DIR: 2; POS: 24,5]; 
[Tick #6678] Attacker: [DIR: 2; POS: 104,15]; Defender #0: [DIR: 3; POS: 101,16]; Defender #1: [DIR: 3; POS: 42,16]; Defender #2: [DIR: 3; POS: 5,16]; Defender #3: [DIR: 2; POS: 24,6]; 
[Tick #6679] Attacker: [DIR: 3; POS: 104,16]; Defender #0: [DIR: 3; POS: 101,16]; Defender #1: [DIR: 3; POS: 42,16]; Defender #2: [DIR: 3; POS: 5,16]; Defender #3: [DIR: 2; POS: 24,6]; 
[Tick #6680] Attacker: [DIR: 3; POS: 103,16]; Defender #0: [DIR: 3; POS: 100,16]; Defender #1: [DIR: 3; POS: 41,16]; Defender #2: [DIR: 0; POS: 4,16]; Defender #3: [DIR: 2; POS: 24,7]; 
[Tick #6681] Attacker: [DIR: 3; POS: 102,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 41,16]; Defender #2: [DIR: 0; POS: 4,16]; Defender #3: [DIR: 2; POS: 24,7]; 
[Tick #6682] Attacker: [DIR: 3; POS: 101,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 40,16]; Defender #2: [DIR: 0; POS: 4,15]; Defender #3: [DIR: 2; POS: 24,8]; 
[Tick #6683] Attacker: [DIR: 3; POS: 100,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 40,16]; Defender #2: [DIR: 0; POS: 4,15]; Defender #3: [DIR: 2; POS: 24,8]; 
[Tick #6684] Attacker: [DIR: 3; POS: 99,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 39,16]; Defender #2: [DIR: 0; POS: 4,14]; Defender #3: [DIR: 2; POS: 24,9]; 
[Tick #6685] Attacker: [DIR: 3; POS: 98,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 39,16]; Defender #2: [DIR: 0; POS: 4,14]; Defender #3: [DIR: 2; POS: 24,9]; 
[Tick #6686] Attacker: [DIR: 3; POS: 97,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 38,16]; Defender #2: [DIR: 0; POS: 4,13]; Defender #3: [DIR: 2; POS: 24,10]; 
[Tick #6687] Attacker: [DIR: 2; POS: 96,16]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 38,16]; Defender #2: [DIR: 0; POS: 4,13]; Defender #3: [DIR: 2; POS: 24,10]; 
[Tick #6688] Attacker: [DIR: 2; POS: 96,17]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 37,16]; Defender #2: [DIR: 0; POS: 4,12]; Defender #3: [DIR: 2; POS: 24,11]; 
[Tick #6689] Attacker: [DIR: 2; POS: 96,18]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 37,16]; Defender #2: [DIR: 0; POS: 4,12]; Defender #3: [DIR: 2; POS: 24,11]; 
[Tick #6690] Attacker: [DIR: 2; POS: 96,19]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 36,16]; Defender #2: [DIR: 0; POS: 4,11]; Defender #3: [DIR: 2; POS: 24,12]; 
[Tick #6691] Attacker: [DIR: 2; POS: 96,20]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 36,16]; Defender #2: [DIR: 0; POS: 4,11]; Defender #3: [DIR: 2; POS: 24,12]; 
[Tick #6692] Attacker: [DIR: 2; POS: 96,21]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 35,16]; Defender #2: [DIR: 0; POS: 4,10]; Defender #3: [DIR: 2; POS: 24,13]; 
[Tick #6693] Attacker: [DIR: 2; POS: 96,22]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 35,16]; Defender #2: [DIR: 0; POS: 4,10]; Defender #3: [DIR: 2; POS: 24,13]; 
[Tick #6694] Attacker: [DIR: 2; POS: 96,23]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 34,16]; Defender #2: [DIR: 0; POS: 4,9]; Defender #3: [DIR: 2; POS: 24,14]; 
[Tick #6695] Attacker: [DIR: 2; POS: 96,24]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 34,16]; Defender #2: [DIR: 0; POS: 4,9]; Defender #3: [DIR: 2; POS: 24,14]; 
[Tick #6696] Attacker: [DIR: 2; POS: 96,25]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 33,16]; Defender #2: [DIR: 0; POS: 4,8]; Defender #3: [DIR: 2; POS: 24,15]; 
[Tick #6697] Attacker: [DIR: 2; POS: 96,26]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 33,16]; Defender #2: [DIR: 0; POS: 4,8]; Defender #3: [DIR: 2; POS: 24,15]; 
[Tick #6698] Attacker: [DIR: 2; POS: 96,27]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 32,16]; Defender #2: [DIR: 0; POS: 4,7]; Defender #3: [DIR: 3; POS: 24,16]; 
[Tick #6699] Attacker: [DIR: 2; POS: 96,28]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 32,16]; Defender #2: [DIR: 0; POS: 4,7]; Defender #3: [DIR: 3; POS: 24,16]; 
[Tick #6700] Attacker: [DIR: 2; POS: 96,29]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 31,16]; Defender #2: [DIR: 0; POS: 4,6]; Defender #3: [DIR: 3; POS: 23,16]; 
[Tick #6701] Attacker: [DIR: 2; POS: 96,30]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 31,16]; Defender #2: [DIR: 0; POS: 4,6]; Defender #3: [DIR: 3; POS: 23,16]; 
[Tick #6702] Attacker: [DIR: 2; POS: 96,31]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 30,16]; Defender #2: [DIR: 0; POS: 4,5]; Defender #3: [DIR: 3; POS: 22,16]; 
[Tick #6703] Attacker: [DIR: 2; POS: 96,32]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 30,16]; Defender #2: [DIR: 0; POS: 4,5]; Defender #3: [DIR: 3; POS: 22,16]; 
[Tick #6704] Attacker: [DIR: 2; POS: 96,33]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 29,16]; Defender #2: [DIR: 1; POS: 4,4]; Defender #3: [DIR: 3; POS: 21,16]; 
[Tick #6705] Attacker: [DIR: 2; POS: 96,34]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 29,16]; Defender #2: [DIR: 1; POS: 4,4]; Defender #3: [DIR: 3; POS: 21,16]; 
[Tick #6706] Attacker: [DIR: 2; POS: 96,35]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 28,16]; Defender #2: [DIR: 1; POS: 5,4]; Defender #3: [DIR: 3; POS: 20,16]; 
[Tick #6707] Attacker: [DIR: 2; POS: 96,36]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 28,16]; Defender #2: [DIR: 1; POS: 5,4]; Defender #3: [DIR: 3; POS: 20,16]; 
[Tick #6708] Attacker: [DIR: 2; POS: 96,37]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 27,16]; Defender #2: [DIR: 1; POS: 6,4]; Defender #3: [DIR: 3; POS: 19,16]; 
[Tick #6709] Attacker: [DIR: 2; POS: 96,38]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 27,16]; Defender #2: [DIR: 1; POS: 6,4]; Defender #3: [DIR: 3; POS: 19,16]; 
